Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2021-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,
Moldova,MDA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6900353846422,1.72174701549307,1.69534782670066,1.97641833008801,1.86315927547514,,,
Madagascar,MDG,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119654629247019,0.114675251282237,0.113111297487317,0.132734401877801,0.127115499941004,,,
Maldives,MDV,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.31138839742993,4.64911029490425,4.66608839075499,3.6959810294779,,,,,,,,,,,,
Middle East & North Africa,MEA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327075618756127,0.381485381854454,0.386097259666687,0.535925370562021,0.617302363744611,0.598499474979946,0.407311693855982,0.549401795906979,0.553972930985339,0.577269340241929,0.557475597354455,1.00691938423605,1.00407038451661,,,
Marshall Islands,MHL,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.863547378660626,0.891942091157644,,,,,
North Macedonia,MKD,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.61274710996143,6.49127967357499,6.71752871374868,5.55646549885003,4.60945977049288,4.10387476734476,3.67153572838531,3.70785477614133,3.75742182637637,3.94460129503289,3.88437180685103,3.72657442287094,3.63230759497501,,,
Mali,MLI,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0737334962728751,0.196806001488195,0.236387346021535,0.194947235841751,0.201909384002997,0.284884058993686,0.333377606126459,0.346827720957132,0.327826606211967,0.328465123405291,,,
Malta,MLT,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86941698406585,3.98344304030536,4.03792134831461,4.3235101323552,5.3597842164796,7.27054940004039,9.28398079320054,11.812911080683,13.9980504297916,15.3270200368332,14.8736008465189,15.8628227456856,17.4848624810979,,,
Myanmar,MMR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0167137642673659,0.0168137126890277,0.0217995666097525,0.0232110034751502,0.0359768076389258,0.0581886536615225,0.0908600139424957,0.118629689710891,0.129764269613585,0.13497240727778,0.186593951314689,0.209464497278139,0.385612967090207,,,
Middle East & North Africa (excluding high income),MNA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41916971441911,10.3535359649781,8.18479972645094,5.58933358866335,5.64413379216728,5.60102891566838,5.90812848339837,6.87480738686201,7.28754150343759,7.14662084221419,6.70380691513033,7.60794458776752,11.2884568674652,,,
Mongolia,MNG,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.17520231718009,6.64783067832026,5.58210684031262,4.21290482114093,4.88613804814916,5.91461278530348,5.80026236334383,6.50066455757346,6.48313912181337,5.4546905728491,4.90246375068424,5.98390743126626,5.54098921127459,,,
Northern Mariana Islands,MNP,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0960038717177854,0.422791435793761,0.462828326578597,0.38359769841381,,,
Mauritius,MUS,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7466369269247,10.3488787744357,10.3825482865685,7.57481428511048,8.45077779632513,8.17778520859057,7.66946053889858,7.13410614804309,7.95487562864384,8.79507968824273,9.9147539514512,9.79566359832074,9.25723147883295,,,
Malawi,MWI,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0637824738214707,0.0927334483346225,0.114336556036604,0.0861635891603142,,,,,,,,,,,,
Malaysia,MYS,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23335123062651,2.46604809377049,2.31021523304517,2.2540750426503,2.33529591456881,2.34736341074202,2.29921255220993,2.3000607824616,2.39959782851588,2.37261897071562,2.1962751494262,2.41900254333143,2.3660841088417,,,
North America,NAC,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.581827327464287,0.603510737822139,0.842373143420576,0.775442183724468,0.64821945497902,0.690598993766415,0.872757122611921,0.874634684646447,0.91530360910226,1.00583998556016,1.15112904135144,,,,,
New Caledonia,NCL,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0775614674629644,0.0742552245007412,0.0874786565232768,,,
Nigeria,NGA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.453277887225969,0.592283395308114,0.799495392607601,0.792108651181193,0.771333394511511,0.837083913499803,0.914617208115192,0.81678286936741,0.768729748062105,0.731888938531626,0.762692344447768,0.772904841607206,0.825373288264172,,,
Nicaragua,NIC,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.30289917419354,3.15330156110174,3.44063913168021,3.15794530942556,3.04335952418016,3.1936557490289,4.3749615236154,6.24851496888818,5.80623881729952,5.83017926563201,6.05918753973896,6.18174391926453,6.41664957796744,,,
Norway,NOR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3542410355376,6.55857280305515,5.50981662066695,4.01498443966862,4.3021592853961,4.95471719630517,7.72075778812678,7.84538256197763,7.65145657011377,7.83003436524856,8.12975458729221,8.64836149861725,8.61963800915392,,,
Nepal,NPL,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.376967805965859,0.474043978839068,0.55215675282518,0.632104668303507,0.614890607177041,0.626327618824527,0.651065462776721,0.579030233557249,0.734185886838717,0.753946025436562,1.01767565881381,1.10705366354727,1.34296954495422,,,
Nauru,NRU,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3918749838207,25.0382954128075,18.8379396054266,16.8798954701398,15.6234975078086,14.528096944008,15.0749934523797,15.5385144346809,16.531568487661,17.4180300589731,18.9997744736902,18.5998160475399,17.8382045109965,,,
OECD members,OED,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.95517926244745,3.01561727746514,3.08374874878308,3.28163294781925,3.41793717576048,3.62248026900115,3.63182723324125,3.72363213106165,,,
Oman,OMN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45106399760592,2.08787438221573,2.28334771498485,1.79087473943435,1.74719638331267,2.10905922052879,1.93783057053032,1.54625191510702,1.1279537302337,2.04301384067765,2.16616598927961,1.58440604330445,1.39715727265009,,,
Other small states,OSS,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.23283055420517,5.02489534501999,5.67776427783859,5.78000225149989,5.87591887261545,5.443511955182,5.78018675725588,6.29021402190914,7.45034454077261,,,,,
Pakistan,PAK,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0426733518337772,0.0344911434460827,0.0358476966143526,0.0239340840496225,0.0283720503361637,0.0322029304872155,0.0369702262658711,0.035723918587498,0.0414134789004484,0.0465659578176535,0.0563412936491524,0.0788051490440729,0.10317839449255,,,
Panama,PAN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2255148677043,11.7159346723805,10.2926061509117,7.49274836629971,5.78115110830153,4.8257176630203,,,
Peru,PER,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15397429235367,2.6685626086489,3.08216694868018,3.03942835743375,3.25950001455037,3.80144961246528,3.97622042507139,3.87850783828725,3.83965435388881,4.01587877655318,3.73109142230509,3.74641107433432,3.75129712305211,,,
Philippines,PHL,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.253393890257797,0.227989895398756,0.243791797533573,0.201727976976584,0.201483592804377,0.29454356984618,0.305202669490631,0.32671587402956,0.333435662278393,0.332383372489983,0.339847933514007,0.364417478421526,0.290086281524291,,,
Palau,PLW,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.486655396752216,0.509712650186956,0.467289047910175,0.530638880904143,0.667935966173246,0.714270978881758,0.918771648369057,1.11560935332316,1.13354157218137,1.52526730191916,1.66418719102386,1.50234709149303,1.44008533908467,,,
Pre-demographic dividend,PRE,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.437401019733849,0.441009505241719,0.526480258632868,0.571251643941642,,,
Puerto Rico,PRI,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.51226865573525,4.92550248424357,4.44857622553844,4.03603807564845,4.06148965083245,4.56658137494531,4.01060011289054,4.67088333725959,4.68252454210172,5.05599679450989,5.01686675642591,5.63110963630025,6.4922812868131,,,
Paraguay,PRY,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228206196179317,,,
West Bank and Gaza,PSE,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.48863332831493,4.14125330731954,3.58805068152413,2.84312813181173,3.15992802247614,3.45845408755413,3.0589449812994,2.97977130529016,3.41182846221647,2.55942265182423,5.08905291115003,6.06193139798073,6.26302861203613,,,
Romania,ROU,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34761274831172,7.12408647779118,7.1115230046598,4.04967101155624,3.73604969892017,4.78126556051701,4.49935253540584,4.43412831451864,4.17537817680065,4.81546102599065,5.58455193321907,7.53556448733236,7.31851262824714,,,
Russian Federation,RUS,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11362851273392,3.95146748415746,4.05254424123084,2.5014382272811,2.51282215149508,1.53375386279861,3.89660099328506,3.92624277149329,4.23452256874659,4.54921470518596,4.36327060361788,3.98677111821439,3.25961236191365,,,
Rwanda,RWA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0504877679357796,0.0605183523362906,0.0814527542842542,0.239871794307092,0.650514423241437,1.04619352116469,1.43872242258852,1.52086315216931,1.5913791261447,1.51585757607008,1.52783579484656,1.475078262886,1.51437200979166,,,
South Asia,SAS,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0716717408885531,0.0887553958650238,0.0979250381127262,0.0887464985377903,0.11729760951505,0.127675691746473,0.131337746100789,0.114804144965111,0.0944852631411303,0.102221644798643,0.11820974549259,0.13410636741119,0.151425993084358,,,
Saudi Arabia,SAU,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.206853530303437,0.245790388782814,0.282126395089499,0.290731919580327,0.312099229138737,0.344003374080347,0.419252058489948,0.425173140849373,0.45773871761075,0.489428872484106,0.457719134331237,0.460490132468943,0.501829154012386,,,
Sudan,SDN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.174336623509806,0.491097885366619,0.26637885646781,0.341161067587629,0.258051693447602,0.26118208276522,0.272138616357728,0.287847257394867,0.312668007867557,0.417995461580277,0.425771862494742,0.448388567347794,0.468801181805267,,,
Singapore,SGP,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.84800737550989,6.78183559977445,6.28769405016535,6.21900793042841,6.87465996285387,7.30925222577419,7.566593146895,8.21646701371861,8.93659927706537,8.00590719966487,8.01314649338751,8.57863952913026,10.0107884699419,,,
Solomon Islands,SLB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.107481035084327,0.117577342375815,0.169405593925329,0.204489191646498,0.26168336717386,0.234320147303062,0.293628965604759,0.279658431715084,0.177413585666439,0.249519118959632,0.266619223886717,0.295812560877889,0.462391892541992,,,
El Salvador,SLV,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.486562792722667,0.460280789515705,0.497619799975851,0.499369011403906,0.517637840151734,0.53143893217161,0.539926379911211,0.521237767246691,0.566009979332316,,,
San Marino,SMR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21581352183062,2.27909219879828,2.20331635504961,1.97561860374856,1.88443466657136,1.69395338665448,1.74387884173638,1.76930005968648,1.68589278464592,1.67090627435948,1.7630985265321,1.8221163971135,1.88266753862986,,,
Sub-Saharan Africa (excluding high income),SSA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45826392903933,0.611772193766103,0.654445742679411,,,
South Sudan,SSD,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0800606826315201,0.268499035595301,0.698751532111982,0.517894548813577,0.185401813415731,0.852123754588359,0.820828362195425,0.654005018907002,0.345321926850567,0.130919741368827,0.300046936520778,,,,,
Sub-Saharan Africa,SSF,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45875674533428,0.61239898499517,0.655155911947162,,,
Small states,SST,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92967899002308,5.00886117481102,4.65435061271266,4.9145619119165,,,,,,,
Sao Tome and Principe,STP,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57933831288407,2.32450023245002,3.42570865634994,2.836273214702,3.00011429006819,2.92760244277656,3.19072320020421,2.64423076923077,2.30184581976113,,,
Suriname,SUR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.357795228141536,0.336362654487664,0.512576317760921,0.423425572519084,0.62778506282251,1.15542486416536,1.6595218982881,1.6616471076955,1.37040912941645,1.12519731919008,1.41111081132126,2.29230027001165,,,,
Slovak Republic,SVK,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.50153871200304,4.13973063842554,4.54111545254631,4.06523500477083,4.50621685320993,4.89368214472192,5.1457308900448,5.62962167093122,3.11923103057816,2.72013891225218,4.72386247046438,5.23715837984974,5.25260026353563,,,
Slovenia,SVN,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.73714236394584,3.51131722380131,4.41147024716262,4.11037729403918,3.82934015356795,4.06754068601046,4.37682057375056,4.34439290897191,4.46337288860228,3.99538694782673,3.1265101065582,3.34198553344329,3.09441060061311,,,
Sweden,SWE,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.03209816085092,4.68382194114754,4.56760659503113,4.00218928793903,5.67007850450679,7.15957611218602,6.38848919926824,6.36587525213742,6.82983391203788,7.36987324943676,7.98716812980083,7.72098404255742,7.18356732581425,,,
Eswatini,SWZ,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19200055431412,6.17877248386654,6.62738093250755,5.32433817815037,4.2884803097947,5.40185534849356,5.40768768573702,5.03505417463352,4.83653151596998,5.07872016251905,4.49188415506898,4.48504983388704,5.16958958868701,,,
Syrian Arab Republic,SYR,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.128576913911287,0.139009428652796,0.13722347323713,0.109467467850702,0.0965962481852083,0.103608842084849,0.112567984716396,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65468581454882,2.72458023391951,2.77730616424762,1.82300105814235,1.84517392306329,1.60822483257731,2.59199892840398,2.44244605392517,2.48911800434415,2.6975811303334,2.76986783098797,2.84498209333198,2.74414212978328,,,
